2025-02-06 07:58:06.693304000, Fcp, UpTime(s), BuffInfo Count, Buff KB, CPU, CPU Sys, CPU Proc, CPU Proc User, CPU Proc Kernel, GPU, GPU Load, MEM, Mem Work, Mem Virt, Managed Heap, IO, ReadOps Rate, ReadBytes Rate, Read Ticks Rate, WriteOps Rate, WriteBytes Rate, Write Ticks Rate, NET, RxBps1, TxBps1, RxBps2, TxBps2, HUG, Handles, USER objects, GDI Objects
2025-04-24 12:32:24.886854000, Fcp, 4595, 3755, 59485, CPU, 18%, 09%, 08%, 01%, GPU, , MEM, 543996, 492996, N/A, IO, , , , , , , NET, , , , , HUG, 1947, 141, 101
2025-04-24 12:32:31.937226000, Fcp, 4602, 3631, 63956, CPU, 41%, 10%, 09%, 00%, GPU, , MEM, 545976, 495104, N/A, IO, , , , , , , NET, , , , , HUG, 1948, 141, 101
2025-04-24 12:32:33.950012000, Fcp, 4604, 3700, 36425, CPU, 58%, 19%, 16%, 03%, GPU, , MEM, 515812, 464884, N/A, IO, , , , , , , NET, , , , , HUG, 1946, 141, 101
2025-04-24 12:32:35.969345000, Fcp, 4606, 3700, 27226, CPU, 89%, 26%, 20%, 05%, GPU, , MEM, 506556, 455560, N/A, IO, , , , , , , NET, , , , , HUG, 1947, 143, 105
2025-04-24 12:32:37.992360000, Fcp, 4608, 3700, 36441, CPU, 56%, 29%, 23%, 05%, GPU, , MEM, 511920, 464044, N/A, IO, , , , , , , NET, , , , , HUG, 1948, 140, 101
2025-04-24 12:32:39.006103000, Fcp, 4609, 3700, 50298, CPU, 30%, 16%, 13%, 02%, GPU, , MEM, 525712, 477784, N/A, IO, , , , , , , NET, , , , , HUG, 1937, 136, 102
2025-04-24 12:32:47.097178000, Fcp, 4618, 4249, 50356, CPU, 17%, 09%, 08%, 00%, GPU, , MEM, 513148, 465216, N/A, IO, , , , , , , NET, , , , , HUG, 1892, 136, 101
2025-04-24 12:32:48.115212000, Fcp, 4619, 4911, 50988, CPU, 14%, 09%, 09%, 00%, GPU, , MEM, 513464, 465216, N/A, IO, , , , , , , NET, , , , , HUG, 1887, 136, 101
2025-04-24 12:32:49.117174000, Fcp, 4620, 5557, 51991, CPU, 18%, 11%, 09%, 01%, GPU, , MEM, 513504, 465216, N/A, IO, , , , , , , NET, , , , , HUG, 1891, 136, 101
2025-04-24 12:32:50.127913000, Fcp, 4621, 5720, 33550, CPU, 14%, 06%, 05%, 01%, GPU, , MEM, 491104, 446752, N/A, IO, , , , , , , NET, , , , , HUG, 1889, 135, 101
2025-04-24 12:32:51.130651000, Fcp, 4622, 5721, 65851, CPU, 17%, 07%, 06%, 01%, GPU, , MEM, 527368, 479100, N/A, IO, , , , , , , NET, , , , , HUG, 1891, 137, 101
2025-04-24 12:33:12.300217000, Fcp, 4643, 6296, 58056, CPU, 27%, 14%, 13%, 01%, GPU, , MEM, 511816, 463688, N/A, IO, , , , , , , NET, , , , , HUG, 1883, 136, 101
2025-04-24 12:33:13.316781000, Fcp, 4644, 7095, 58938, CPU, 17%, 08%, 08%, 00%, GPU, , MEM, 511960, 463888, N/A, IO, , , , , , , NET, , , , , HUG, 1884, 136, 101
2025-04-24 12:33:14.318953000, Fcp, 4645, 7680, 59825, CPU, 15%, 09%, 08%, 01%, GPU, , MEM, 511960, 463888, N/A, IO, , , , , , , NET, , , , , HUG, 1884, 136, 101
2025-04-24 12:33:15.320274000, Fcp, 4646, 8207, 60581, CPU, 17%, 08%, 08%, 00%, GPU, , MEM, 512020, 463892, N/A, IO, , , , , , , NET, , , , , HUG, 1883, 136, 101
2025-04-24 12:33:17.330709000, Fcp, 4648, 8948, 61966, CPU, 16%, 08%, 07%, 01%, GPU, , MEM, 512124, 463976, N/A, IO, , , , , , , NET, , , , , HUG, 1884, 136, 101
2025-04-24 12:33:19.337178000, Fcp, 4650, 9571, 62847, CPU, 14%, 09%, 07%, 01%, GPU, , MEM, 512124, 463976, N/A, IO, , , , , , , NET, , , , , HUG, 1884, 136, 101
2025-04-24 12:33:20.353447000, Fcp, 4651, 10123, 63594, CPU, 19%, 13%, 11%, 01%, GPU, , MEM, 512220, 464172, N/A, IO, , , , , , , NET, , , , , HUG, 1908, 138, 101
2025-04-24 12:33:21.354329000, Fcp, 4652, 10560, 31938, CPU, 18%, 12%, 10%, 02%, GPU, , MEM, 479568, 431424, N/A, IO, , , , , , , NET, , , , , HUG, 1913, 140, 101
2025-04-24 12:33:22.359909000, Fcp, 4653, 10582, 59635, CPU, 15%, 06%, 04%, 02%, GPU, , MEM, 507224, 459136, N/A, IO, , , , , , , NET, , , , , HUG, 1911, 140, 101
2025-04-24 12:33:24.389840000, Fcp, 4655, 11688, 66161, CPU, 22%, 13%, 11%, 01%, GPU, , MEM, 511928, 463780, N/A, IO, , , , , , , NET, , , , , HUG, 1911, 140, 101
2025-04-24 12:33:25.398175000, Fcp, 4656, 12004, 33993, CPU, 27%, 14%, 11%, 02%, GPU, , MEM, 479748, 431576, N/A, IO, , , , , , , NET, , , , , HUG, 1913, 140, 101
2025-04-24 12:33:26.401328000, Fcp, 4657, 12056, 47828, CPU, 19%, 10%, 09%, 00%, GPU, , MEM, 493596, 445452, N/A, IO, , , , , , , NET, , , , , HUG, 1912, 141, 101
2025-04-24 12:33:31.455950000, Fcp, 4662, 12056, 29374, CPU, 30%, 20%, 17%, 03%, GPU, , MEM, 475056, 426848, N/A, IO, , , , , , , NET, , , , , HUG, 1919, 142, 101
2025-04-24 12:33:43.543713000, Fcp, 4674, 12056, 29374, CPU, 06%, 02%, 02%, 00%, GPU, , MEM, 475184, 426952, N/A, IO, , , , , , , NET, , , , , HUG, 1920, 141, 100
2025-04-24 12:33:46.567432000, Fcp, 4677, 12056, 43217, CPU, 17%, 10%, 08%, 01%, GPU, , MEM, 489156, 441012, N/A, IO, , , , , , , NET, , , , , HUG, 1917, 142, 100
2025-04-24 12:33:52.600769000, Fcp, 4683, 12056, 75522, CPU, 13%, 07%, 06%, 01%, GPU, , MEM, 521308, 473168, N/A, IO, , , , , , , NET, , , , , HUG, 1923, 142, 100
2025-04-24 12:34:02.657269000, Fcp, 4693, 12056, 28982, CPU, 22%, 09%, 07%, 01%, GPU, , MEM, 448272, 396032, N/A, IO, , , , , , , NET, , , , , HUG, 1882, 132, 97
2025-04-24 12:34:25.817381000, Fcp, 4716, 12056, 28982, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 448196, 395940, N/A, IO, , , , , , , NET, , , , , HUG, 1879, 131, 97
2025-04-24 12:34:43.972915000, Fcp, 4734, 12056, 28982, CPU, 41%, 00%, 00%, 00%, GPU, , MEM, 448132, 395756, N/A, IO, , , , , , , NET, , , , , HUG, 1880, 132, 97
2025-04-24 12:34:49.015745000, Fcp, 4739, 12056, 28982, CPU, 07%, 00%, 00%, 00%, GPU, , MEM, 448132, 395756, N/A, IO, , , , , , , NET, , , , , HUG, 1880, 132, 97
2025-04-24 12:35:01.106001000, Fcp, 4752, 12056, 33754, CPU, 17%, 05%, 04%, 01%, GPU, , MEM, 485468, 435600, N/A, IO, , , , , , , NET, , , , , HUG, 1909, 138, 99
2025-04-24 12:35:11.156126000, Fcp, 4762, 12056, 75290, CPU, 11%, 06%, 04%, 01%, GPU, , MEM, 532236, 481564, N/A, IO, , , , , , , NET, , , , , HUG, 1913, 137, 99
2025-04-24 12:35:26.270626000, Fcp, 4777, 12056, 70679, CPU, 22%, 09%, 08%, 01%, GPU, , MEM, 515864, 464596, N/A, IO, , , , , , , NET, , , , , HUG, 1897, 136, 99
2025-04-24 12:35:31.308368000, Fcp, 4782, 10703, 64119, CPU, 23%, 13%, 10%, 02%, GPU, , MEM, 511272, 460136, N/A, IO, , , , , , , NET, , , , , HUG, 1898, 136, 99
2025-04-24 12:35:32.319328000, Fcp, 4783, 12056, 66092, CPU, 20%, 11%, 09%, 02%, GPU, , MEM, 511300, 460164, N/A, IO, , , , , , , NET, , , , , HUG, 1889, 136, 99
2025-04-24 12:35:34.343017000, Fcp, 4785, 12056, 33809, CPU, 19%, 12%, 10%, 01%, GPU, , MEM, 479264, 428076, N/A, IO, , , , , , , NET, , , , , HUG, 1927, 139, 99
2025-04-24 12:35:38.362333000, Fcp, 4789, 12056, 47658, CPU, 17%, 09%, 08%, 01%, GPU, , MEM, 489352, 441800, N/A, IO, , , , , , , NET, , , , , HUG, 1927, 141, 99
2025-04-24 12:35:41.401962000, Fcp, 4792, 12056, 70743, CPU, 17%, 05%, 04%, 00%, GPU, , MEM, 516072, 464872, N/A, IO, , , , , , , NET, , , , , HUG, 1927, 141, 99
2025-04-24 12:35:49.445740000, Fcp, 4800, 12056, 70900, CPU, 49%, 11%, 09%, 02%, GPU, , MEM, 516188, 464856, N/A, IO, , , , , , , NET, , , , , HUG, 1927, 141, 99
2025-04-24 12:35:54.505788000, Fcp, 4805, 12056, 38479, CPU, 32%, 07%, 05%, 02%, GPU, , MEM, 484196, 432564, N/A, IO, , , , , , , NET, , , , , HUG, 1941, 143, 99
2025-04-24 12:35:59.546099000, Fcp, 4810, 12056, 38523, CPU, 11%, 04%, 02%, 01%, GPU, , MEM, 484380, 432772, N/A, IO, , , , , , , NET, , , , , HUG, 1942, 142, 99
2025-04-24 12:36:05.582169000, Fcp, 4816, 12056, 52425, CPU, 19%, 11%, 10%, 00%, GPU, , MEM, 496028, 446868, N/A, IO, , , , , , , NET, , , , , HUG, 1940, 142, 99
2025-04-24 12:36:14.663292000, Fcp, 4825, 12056, 33969, CPU, 20%, 12%, 10%, 01%, GPU, , MEM, 480416, 428920, N/A, IO, , , , , , , NET, , , , , HUG, 1936, 142, 99
2025-04-24 12:36:18.717388000, Fcp, 4829, 12056, 50228, CPU, 22%, 15%, 13%, 02%, GPU, , MEM, 503016, 453936, N/A, IO, , , , , , , NET, , , , , HUG, 1937, 142, 99
2025-04-24 12:36:26.780959000, Fcp, 4837, 12056, 52464, CPU, 27%, 07%, 06%, 01%, GPU, , MEM, 507908, 456640, N/A, IO, , , , , , , NET, , , , , HUG, 1947, 142, 99
2025-04-24 12:36:31.834606000, Fcp, 4842, 12056, 73302, CPU, 19%, 09%, 08%, 01%, GPU, , MEM, 523328, 477548, N/A, IO, , , , , , , NET, , , , , HUG, 1945, 143, 99
2025-04-24 12:36:43.929393000, Fcp, 4854, 12056, 61695, CPU, 16%, 11%, 09%, 01%, GPU, , MEM, 516576, 465132, N/A, IO, , , , , , , NET, , , , , HUG, 1930, 136, 99
2025-04-24 12:36:54.982415000, Fcp, 4865, 12056, 75532, CPU, 38%, 09%, 07%, 02%, GPU, , MEM, 531032, 479844, N/A, IO, , , , , , , NET, , , , , HUG, 1930, 136, 99
2025-04-24 12:37:08.071644000, Fcp, 4878, 12056, 66303, CPU, 15%, 09%, 08%, 00%, GPU, , MEM, 521760, 470496, N/A, IO, , , , , , , NET, , , , , HUG, 1958, 140, 99
2025-04-24 12:37:21.157859000, Fcp, 4892, 12056, 70899, CPU, 40%, 07%, 07%, 00%, GPU, , MEM, 524128, 475116, N/A, IO, , , , , , , NET, , , , , HUG, 1958, 140, 99
2025-04-24 12:37:22.159148000, Fcp, 4893, 12056, 66287, CPU, 88%, 07%, 07%, 00%, GPU, , MEM, 521784, 470496, N/A, IO, , , , , , , NET, , , , , HUG, 1959, 140, 99
2025-04-24 12:37:23.162774000, Fcp, 4894, 12056, 66287, CPU, 99%, 00%, 00%, 00%, GPU, , MEM, 521784, 470496, N/A, IO, , , , , , , NET, , , , , HUG, 1959, 140, 99
2025-04-24 12:37:26.179471000, Fcp, 4897, 12056, 66287, CPU, 69%, 17%, 14%, 02%, GPU, , MEM, 521784, 470496, N/A, IO, , , , , , , NET, , , , , HUG, 1958, 140, 99
2025-04-24 12:37:27.183181000, Fcp, 4898, 12056, 66287, CPU, 66%, 09%, 08%, 01%, GPU, , MEM, 521784, 470492, N/A, IO, , , , , , , NET, , , , , HUG, 1958, 141, 99
2025-04-24 12:37:30.214117000, Fcp, 4901, 12056, 70894, CPU, 39%, 14%, 12%, 01%, GPU, , MEM, 523656, 474944, N/A, IO, , , , , , , NET, , , , , HUG, 1950, 136, 98
2025-04-24 12:37:32.233539000, Fcp, 4903, 12056, 29383, CPU, 86%, 16%, 12%, 03%, GPU, , MEM, 484784, 432996, N/A, IO, , , , , , , NET, , , , , HUG, 1950, 136, 98
2025-04-24 12:37:33.242376000, Fcp, 4904, 12056, 45612, CPU, 93%, 25%, 22%, 03%, GPU, , MEM, 498632, 449256, N/A, IO, , , , , , , NET, , , , , HUG, 1946, 137, 98
2025-04-24 12:37:34.253357000, Fcp, 4905, 12056, 61676, CPU, 98%, 18%, 16%, 01%, GPU, , MEM, 517068, 465348, N/A, IO, , , , , , , NET, , , , , HUG, 1949, 136, 98
2025-04-24 12:37:36.258369000, Fcp, 4907, 12056, 34004, CPU, 82%, 15%, 12%, 03%, GPU, , MEM, 489016, 437196, N/A, IO, , , , , , , NET, , , , , HUG, 1949, 136, 98
2025-04-24 12:37:37.261935000, Fcp, 4908, 12056, 66293, CPU, 76%, 20%, 17%, 02%, GPU, , MEM, 522076, 470332, N/A, IO, , , , , , , NET, , , , , HUG, 1949, 136, 101
2025-04-24 12:37:38.276581000, Fcp, 4909, 12056, 52448, CPU, 56%, 10%, 07%, 02%, GPU, , MEM, 507560, 455884, N/A, IO, , , , , , , NET, , , , , HUG, 1950, 136, 98
2025-04-24 12:37:39.285719000, Fcp, 4910, 12056, 80141, CPU, 69%, 20%, 18%, 02%, GPU, , MEM, 535104, 483616, N/A, IO, , , , , , , NET, , , , , HUG, 1949, 137, 98
2025-04-24 12:37:42.320945000, Fcp, 4913, 12056, 84749, CPU, 43%, 24%, 20%, 03%, GPU, , MEM, 538152, 487628, N/A, IO, , , , , , , NET, , , , , HUG, 1929, 136, 98
2025-04-24 12:37:44.341151000, Fcp, 4915, 12056, 87130, CPU, 22%, 13%, 10%, 02%, GPU, , MEM, 537416, 490080, N/A, IO, , , , , , , NET, , , , , HUG, 1928, 136, 98
2025-04-24 12:38:01.425426000, Fcp, 4932, 12056, 80136, CPU, 53%, 15%, 13%, 02%, GPU, , MEM, 533564, 483032, N/A, IO, , , , , , , NET, , , , , HUG, 1925, 137, 98
2025-04-24 12:38:06.478838000, Fcp, 4937, 12056, 80135, CPU, 21%, 12%, 11%, 01%, GPU, , MEM, 534092, 483260, N/A, IO, , , , , , , NET, , , , , HUG, 1928, 136, 98
2025-04-24 12:38:27.577637000, Fcp, 4958, 12056, 84746, CPU, 21%, 13%, 11%, 02%, GPU, , MEM, 538596, 487732, N/A, IO, , , , , , , NET, , , , , HUG, 1889, 137, 98
2025-04-24 12:38:39.665412000, Fcp, 4970, 12056, 57065, CPU, 26%, 08%, 07%, 01%, GPU, , MEM, 510864, 460568, N/A, IO, , , , , , , NET, , , , , HUG, 1883, 136, 98
2025-04-24 12:38:40.680401000, Fcp, 4971, 12056, 84746, CPU, 30%, 09%, 08%, 01%, GPU, , MEM, 538536, 488300, N/A, IO, , , , , , , NET, , , , , HUG, 1884, 135, 98
2025-04-24 12:38:50.754495000, Fcp, 4981, 12056, 61683, CPU, 22%, 13%, 11%, 01%, GPU, , MEM, 516016, 465884, N/A, IO, , , , , , , NET, , , , , HUG, 1879, 136, 98
2025-04-24 12:38:51.766770000, Fcp, 4982, 12056, 47842, CPU, 15%, 07%, 05%, 01%, GPU, , MEM, 502208, 451968, N/A, IO, , , , , , , NET, , , , , HUG, 1879, 136, 98
2025-04-24 12:38:52.769300000, Fcp, 4983, 12056, 70914, CPU, 20%, 12%, 10%, 01%, GPU, , MEM, 525268, 475092, N/A, IO, , , , , , , NET, , , , , HUG, 1878, 136, 98
2025-04-24 12:39:06.836832000, Fcp, 4997, 12056, 38620, CPU, 41%, 06%, 04%, 01%, GPU, , MEM, 493140, 442748, N/A, IO, , , , , , , NET, , , , , HUG, 1916, 142, 98
2025-04-24 12:39:14.935359000, Fcp, 5005, 12056, 38647, CPU, 78%, 28%, 21%, 06%, GPU, , MEM, 493240, 442840, N/A, IO, , , , , , , NET, , , , , HUG, 1916, 147, 105
2025-04-24 12:39:19.969096000, Fcp, 5010, 12056, 39454, CPU, 57%, 25%, 22%, 03%, GPU, , MEM, 493472, 442908, N/A, IO, , , , , , , NET, , , , , HUG, 1916, 141, 98
2025-04-24 12:39:26.052186000, Fcp, 5016, 12254, 69602, CPU, 31%, 20%, 16%, 04%, GPU, , MEM, 520756, 472540, N/A, IO, , , , , , , NET, , , , , HUG, 1912, 142, 98
2025-04-24 12:39:28.069153000, Fcp, 5018, 12254, 67218, CPU, 18%, 09%, 08%, 00%, GPU, , MEM, 520900, 470352, N/A, IO, , , , , , , NET, , , , , HUG, 1915, 141, 98
2025-04-24 12:39:50.244410000, Fcp, 5041, 12254, 39521, CPU, 17%, 08%, 07%, 01%, GPU, , MEM, 491704, 442300, N/A, IO, , , , , , , NET, , , , , HUG, 1878, 137, 98
2025-04-24 12:39:54.276904000, Fcp, 5045, 12254, 76433, CPU, 14%, 07%, 07%, 00%, GPU, , MEM, 529984, 479296, N/A, IO, , , , , , , NET, , , , , HUG, 1880, 137, 98
2025-04-24 12:39:58.300709000, Fcp, 5049, 12254, 32687, CPU, 16%, 07%, 05%, 01%, GPU, , MEM, 483932, 435552, N/A, IO, , , , , , , NET, , , , , HUG, 1875, 137, 98
2025-04-24 12:39:59.303087000, Fcp, 5050, 12254, 71824, CPU, 13%, 06%, 06%, 00%, GPU, , MEM, 525412, 474716, N/A, IO, , , , , , , NET, , , , , HUG, 1883, 137, 98
2025-04-24 12:40:09.377982000, Fcp, 5060, 12254, 34915, CPU, 20%, 12%, 09%, 03%, GPU, , MEM, 488732, 437868, N/A, IO, , , , , , , NET, , , , , HUG, 1918, 142, 98
2025-04-24 12:40:10.381086000, Fcp, 5061, 12254, 71829, CPU, 15%, 05%, 04%, 00%, GPU, , MEM, 525620, 474832, N/A, IO, , , , , , , NET, , , , , HUG, 1917, 143, 98
2025-04-24 12:40:13.408930000, Fcp, 5064, 12254, 67274, CPU, 54%, 12%, 10%, 01%, GPU, , MEM, 521024, 470208, N/A, IO, , , , , , , NET, , , , , HUG, 1918, 142, 98
2025-04-24 12:40:16.442097000, Fcp, 5067, 12254, 41927, CPU, 57%, 18%, 14%, 03%, GPU, , MEM, 493572, 445332, N/A, IO, , , , , , , NET, , , , , HUG, 1915, 143, 98
2025-04-24 12:40:19.486081000, Fcp, 5070, 12254, 67218, CPU, 55%, 27%, 21%, 05%, GPU, , MEM, 521704, 471156, N/A, IO, , , , , , , NET, , , , , HUG, 1918, 143, 101
2025-04-24 12:40:22.519540000, Fcp, 5073, 12254, 44148, CPU, 33%, 20%, 16%, 04%, GPU, , MEM, 498124, 447504, N/A, IO, , , , , , , NET, , , , , HUG, 1917, 141, 98
2025-04-24 12:40:23.534591000, Fcp, 5074, 12254, 30313, CPU, 29%, 15%, 12%, 02%, GPU, , MEM, 484288, 433628, N/A, IO, , , , , , , NET, , , , , HUG, 1917, 142, 98
2025-04-24 12:40:25.553288000, Fcp, 5076, 12254, 30313, CPU, 08%, 02%, 01%, 00%, GPU, , MEM, 484432, 433884, N/A, IO, , , , , , , NET, , , , , HUG, 1918, 142, 98
2025-04-24 12:40:28.566036000, Fcp, 5079, 12254, 30313, CPU, 09%, 05%, 04%, 00%, GPU, , MEM, 484432, 433772, N/A, IO, , , , , , , NET, , , , , HUG, 1917, 142, 98
2025-04-24 12:40:46.702569000, Fcp, 5097, 12254, 71824, CPU, 14%, 07%, 06%, 01%, GPU, , MEM, 525328, 474480, N/A, IO, , , , , , , NET, , , , , HUG, 1925, 144, 98
2025-04-24 12:41:04.857579000, Fcp, 5115, 12254, 71826, CPU, 38%, 11%, 09%, 02%, GPU, , MEM, 526628, 475740, N/A, IO, , , , , , , NET, , , , , HUG, 1910, 146, 107
2025-04-24 12:41:10.928484000, Fcp, 5121, 12254, 71823, CPU, 17%, 09%, 08%, 00%, GPU, , MEM, 525828, 475000, N/A, IO, , , , , , , NET, , , , , HUG, 1925, 143, 98
2025-04-24 12:41:18.974162000, Fcp, 5129, 12254, 71832, CPU, 60%, 17%, 14%, 03%, GPU, , MEM, 525352, 474508, N/A, IO, , , , , , , NET, , , , , HUG, 1928, 143, 98
2025-04-24 12:41:20.998983000, Fcp, 5131, 12254, 60383, CPU, 61%, 26%, 23%, 03%, GPU, , MEM, 511520, 463024, N/A, IO, , , , , , , NET, , , , , HUG, 1925, 143, 98
2025-04-24 12:41:22.005693000, Fcp, 5132, 12254, 44167, CPU, 93%, 34%, 28%, 06%, GPU, , MEM, 493276, 446760, N/A, IO, , , , , , , NET, , , , , HUG, 1929, 143, 98
2025-04-24 12:41:24.036379000, Fcp, 5134, 12254, 34976, CPU, 40%, 24%, 20%, 04%, GPU, , MEM, 488472, 439920, N/A, IO, , , , , , , NET, , , , , HUG, 1928, 143, 98
2025-04-24 12:41:25.050853000, Fcp, 5135, 12254, 51197, CPU, 47%, 28%, 23%, 04%, GPU, , MEM, 499560, 453788, N/A, IO, , , , , , , NET, , , , , HUG, 1927, 143, 98
2025-04-24 12:41:27.074393000, Fcp, 5137, 12254, 62612, CPU, 38%, 23%, 19%, 03%, GPU, , MEM, 516140, 465280, N/A, IO, , , , , , , NET, , , , , HUG, 1929, 143, 98
2025-04-24 12:41:29.091560000, Fcp, 5140, 12254, 67214, CPU, 22%, 13%, 12%, 01%, GPU, , MEM, 520788, 469804, N/A, IO, , , , , , , NET, , , , , HUG, 1908, 137, 98
2025-04-24 12:42:07.350243000, Fcp, 5178, 12254, 30287, CPU, 07%, 02%, 01%, 01%, GPU, , MEM, 483760, 432652, N/A, IO, , , , , , , NET, , , , , HUG, 1941, 142, 98
2025-04-24 12:42:08.351502000, Fcp, 5179, 12254, 48743, CPU, 16%, 09%, 08%, 01%, GPU, , MEM, 502184, 451052, N/A, IO, , , , , , , NET, , , , , HUG, 1939, 141, 98
2025-04-24 12:42:23.502292000, Fcp, 5194, 12254, 39519, CPU, 48%, 16%, 14%, 01%, GPU, , MEM, 492976, 441932, N/A, IO, , , , , , , NET, , , , , HUG, 1943, 143, 101
2025-04-24 12:42:24.511573000, Fcp, 5195, 12254, 39519, CPU, 79%, 20%, 16%, 04%, GPU, , MEM, 492620, 441420, N/A, IO, , , , , , , NET, , , , , HUG, 1941, 142, 98
2025-04-24 12:42:29.574260000, Fcp, 5200, 12254, 48749, CPU, 22%, 10%, 08%, 01%, GPU, , MEM, 501820, 450564, N/A, IO, , , , , , , NET, , , , , HUG, 1940, 142, 98
2025-04-24 12:42:37.660469000, Fcp, 5208, 12254, 30283, CPU, 12%, 05%, 02%, 02%, GPU, , MEM, 483440, 432168, N/A, IO, , , , , , , NET, , , , , HUG, 1942, 142, 98
2025-04-24 12:42:38.676685000, Fcp, 5209, 12254, 76426, CPU, 16%, 08%, 07%, 01%, GPU, , MEM, 529660, 478628, N/A, IO, , , , , , , NET, , , , , HUG, 1942, 142, 98
2025-04-24 12:42:41.697576000, Fcp, 5212, 12254, 78813, CPU, 26%, 09%, 08%, 01%, GPU, , MEM, 502812, 481284, N/A, IO, , , , , , , NET, , , , , HUG, 1954, 142, 98
2025-04-24 12:42:50.762697000, Fcp, 5221, 12254, 67204, CPU, 23%, 13%, 11%, 01%, GPU, , MEM, 494008, 469732, N/A, IO, , , , , , , NET, , , , , HUG, 1930, 136, 98
2025-04-24 12:43:29.119812000, Fcp, 5260, 12254, 53353, CPU, 30%, 12%, 09%, 02%, GPU, , MEM, 480352, 456172, N/A, IO, , , , , , , NET, , , , , HUG, 1973, 142, 97
2025-04-24 12:43:30.133134000, Fcp, 5261, 12254, 71813, CPU, 53%, 13%, 12%, 01%, GPU, , MEM, 498760, 474604, N/A, IO, , , , , , , NET, , , , , HUG, 1969, 143, 97
2025-04-24 12:43:32.151699000, Fcp, 5263, 12254, 32665, CPU, 58%, 17%, 15%, 01%, GPU, , MEM, 457244, 435500, N/A, IO, , , , , , , NET, , , , , HUG, 1966, 143, 97
2025-04-24 12:43:33.160952000, Fcp, 5264, 12254, 53364, CPU, 70%, 27%, 21%, 05%, GPU, , MEM, 480872, 456728, N/A, IO, , , , , , , NET, , , , , HUG, 1972, 142, 100
2025-04-24 12:43:35.190956000, Fcp, 5266, 12254, 53363, CPU, 26%, 15%, 12%, 02%, GPU, , MEM, 480380, 456244, N/A, IO, , , , , , , NET, , , , , HUG, 1972, 142, 97
2025-04-24 12:43:50.270192000, Fcp, 5281, 12254, 30291, CPU, 20%, 13%, 11%, 01%, GPU, , MEM, 456852, 432232, N/A, IO, , , , , , , NET, , , , , HUG, 1977, 142, 97
2025-04-24 12:43:52.290091000, Fcp, 5283, 12254, 48751, CPU, 22%, 13%, 12%, 01%, GPU, , MEM, 475572, 451172, N/A, IO, , , , , , , NET, , , , , HUG, 1973, 143, 97
2025-04-24 12:44:09.400815000, Fcp, 5300, 12254, 39535, CPU, 59%, 21%, 17%, 03%, GPU, , MEM, 467432, 441668, N/A, IO, , , , , , , NET, , , , , HUG, 1972, 146, 106
2025-04-24 12:44:12.436245000, Fcp, 5303, 12254, 51146, CPU, 45%, 26%, 20%, 05%, GPU, , MEM, 476764, 453392, N/A, IO, , , , , , , NET, , , , , HUG, 1968, 142, 100
2025-04-24 12:44:16.483055000, Fcp, 5307, 12254, 62594, CPU, 38%, 22%, 19%, 03%, GPU, , MEM, 490592, 464852, N/A, IO, , , , , , , NET, , , , , HUG, 1970, 142, 100
2025-04-24 12:44:22.531681000, Fcp, 5313, 12254, 74204, CPU, 22%, 11%, 09%, 01%, GPU, , MEM, 497744, 476048, N/A, IO, , , , , , , NET, , , , , HUG, 1969, 142, 100
2025-04-24 12:44:28.585718000, Fcp, 5319, 12254, 44137, CPU, 27%, 12%, 10%, 01%, GPU, , MEM, 471908, 446200, N/A, IO, , , , , , , NET, , , , , HUG, 1970, 142, 100
2025-04-24 12:44:29.587473000, Fcp, 5320, 12254, 57985, CPU, 14%, 07%, 06%, 00%, GPU, , MEM, 485712, 459920, N/A, IO, , , , , , , NET, , , , , HUG, 1965, 141, 100
2025-04-24 12:44:30.591699000, Fcp, 5321, 12254, 57985, CPU, 21%, 12%, 11%, 01%, GPU, , MEM, 485664, 459788, N/A, IO, , , , , , , NET, , , , , HUG, 1963, 137, 100
2025-04-24 12:44:34.637318000, Fcp, 5325, 12254, 69592, CPU, 25%, 10%, 08%, 01%, GPU, , MEM, 494420, 471940, N/A, IO, , , , , , , NET, , , , , HUG, 1881, 135, 100
2025-04-24 12:44:35.646347000, Fcp, 5326, 12254, 62596, CPU, 57%, 15%, 12%, 02%, GPU, , MEM, 490428, 464936, N/A, IO, , , , , , , NET, , , , , HUG, 1883, 137, 101
2025-04-24 12:44:40.699402000, Fcp, 5331, 12254, 53374, CPU, 34%, 21%, 17%, 03%, GPU, , MEM, 481204, 455688, N/A, IO, , , , , , , NET, , , , , HUG, 1884, 136, 101
2025-04-24 12:44:45.763139000, Fcp, 5336, 12254, 67206, CPU, 22%, 15%, 12%, 02%, GPU, , MEM, 495044, 469560, N/A, IO, , , , , , , NET, , , , , HUG, 1885, 137, 101
2025-04-24 12:45:31.188681000, Fcp, 5382, 12254, 64998, CPU, 17%, 10%, 08%, 02%, GPU, , MEM, 491956, 469364, N/A, IO, , , , , , , NET, , , , , HUG, 1915, 141, 101
2025-04-24 12:45:40.232432000, Fcp, 5391, 12254, 30400, CPU, 23%, 10%, 08%, 01%, GPU, , MEM, 459636, 434504, N/A, IO, , , , , , , NET, , , , , HUG, 1921, 141, 101
2025-04-24 12:45:41.240917000, Fcp, 5392, 12254, 71928, CPU, 43%, 04%, 04%, 00%, GPU, , MEM, 501196, 476148, N/A, IO, , , , , , , NET, , , , , HUG, 1919, 142, 101
