2024-10-22 08:49:27.235010000, Fcp, UpTime(s), BuffInfo Count, Buff KB, CPU, CPU Sys, CPU Proc, CPU Proc User, CPU Proc Kernel, GPU, GPU Load, MEM, Mem Work, Mem Virt, Managed Heap, IO, ReadOps Rate, ReadBytes Rate, Read Ticks Rate, WriteOps Rate, WriteBytes Rate, Write Ticks Rate, NET, RxBps1, TxBps1, RxBps2, TxBps2, HUG, Handles, USER objects, GDI Objects
2024-12-04 06:05:16.353063000, Fcp, 75436, 95, 1055, CPU, 07%, 00%, 00%, 00%, GPU, , MEM, 246780, 263524, N/A, IO, , , , , , , NET, , , , , HUG, 1689, 87, 66
2024-12-04 06:06:16.930202000, Fcp, 75497, 95, 1055, CPU, 14%, 00%, 00%, 00%, GPU, , MEM, 246800, 263528, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:06:51.172664000, Fcp, 75531, 95, 1055, CPU, 37%, 01%, 00%, 00%, GPU, , MEM, 246820, 263500, N/A, IO, , , , , , , NET, , , , , HUG, 1688, 88, 66
2024-12-04 06:07:08.305227000, Fcp, 75548, 95, 1055, CPU, 16%, 00%, 00%, 00%, GPU, , MEM, 246844, 263532, N/A, IO, , , , , , , NET, , , , , HUG, 1688, 88, 66
2024-12-04 06:07:17.369348000, Fcp, 75557, 95, 1055, CPU, 16%, 00%, 00%, 00%, GPU, , MEM, 246844, 263532, N/A, IO, , , , , , , NET, , , , , HUG, 1689, 88, 66
2024-12-04 06:08:17.859112000, Fcp, 75618, 95, 1055, CPU, 18%, 00%, 00%, 00%, GPU, , MEM, 246844, 263532, N/A, IO, , , , , , , NET, , , , , HUG, 1690, 88, 66
2024-12-04 06:09:18.290236000, Fcp, 75678, 95, 1055, CPU, 19%, 00%, 00%, 00%, GPU, , MEM, 246848, 263536, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:09:31.435496000, Fcp, 75691, 95, 1055, CPU, 41%, 00%, 00%, 00%, GPU, , MEM, 246848, 263536, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:09:35.467024000, Fcp, 75695, 95, 1055, CPU, 16%, 00%, 00%, 00%, GPU, , MEM, 246848, 263536, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:10:01.629164000, Fcp, 75721, 95, 1055, CPU, 42%, 00%, 00%, 00%, GPU, , MEM, 246676, 263700, N/A, IO, , , , , , , NET, , , , , HUG, 1686, 88, 66
2024-12-04 06:10:03.637615000, Fcp, 75723, 95, 1055, CPU, 20%, 00%, 00%, 00%, GPU, , MEM, 246680, 263700, N/A, IO, , , , , , , NET, , , , , HUG, 1686, 88, 66
2024-12-04 06:10:18.734455000, Fcp, 75738, 95, 1055, CPU, 20%, 00%, 00%, 00%, GPU, , MEM, 246680, 263700, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:11:19.197421000, Fcp, 75799, 95, 1055, CPU, 21%, 00%, 00%, 00%, GPU, , MEM, 246212, 263024, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:12:19.667608000, Fcp, 75859, 95, 1055, CPU, 22%, 00%, 00%, 00%, GPU, , MEM, 246364, 263180, N/A, IO, , , , , , , NET, , , , , HUG, 1692, 88, 66
2024-12-04 06:13:20.123918000, Fcp, 75920, 95, 1055, CPU, 24%, 00%, 00%, 00%, GPU, , MEM, 246452, 263260, N/A, IO, , , , , , , NET, , , , , HUG, 1699, 88, 66
2024-12-04 06:14:20.639525000, Fcp, 75980, 95, 1055, CPU, 21%, 00%, 00%, 00%, GPU, , MEM, 246540, 263340, N/A, IO, , , , , , , NET, , , , , HUG, 1703, 88, 66
2024-12-04 06:15:21.121306000, Fcp, 76041, 95, 1055, CPU, 20%, 00%, 00%, 00%, GPU, , MEM, 246908, 263620, N/A, IO, , , , , , , NET, , , , , HUG, 1697, 88, 66
2024-12-04 06:16:21.634334000, Fcp, 76101, 95, 1055, CPU, 32%, 00%, 00%, 00%, GPU, , MEM, 246880, 263488, N/A, IO, , , , , , , NET, , , , , HUG, 1689, 87, 66
2024-12-04 06:17:22.228441000, Fcp, 76162, 95, 1055, CPU, 29%, 00%, 00%, 00%, GPU, , MEM, 246928, 263492, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:18:22.636348000, Fcp, 76222, 95, 1055, CPU, 21%, 00%, 00%, 00%, GPU, , MEM, 246928, 263492, N/A, IO, , , , , , , NET, , , , , HUG, 1689, 88, 66
2024-12-04 06:18:27.666479000, Fcp, 76227, 95, 1055, CPU, 49%, 00%, 00%, 00%, GPU, , MEM, 246928, 263492, N/A, IO, , , , , , , NET, , , , , HUG, 1689, 88, 66
2024-12-04 06:18:29.684890000, Fcp, 76229, 95, 1055, CPU, 73%, 00%, 00%, 00%, GPU, , MEM, 246928, 263492, N/A, IO, , , , , , , NET, , , , , HUG, 1689, 88, 66
2024-12-04 06:18:30.686471000, Fcp, 76230, 95, 1055, CPU, 28%, 00%, 00%, 00%, GPU, , MEM, 246928, 263492, N/A, IO, , , , , , , NET, , , , , HUG, 1689, 88, 66
2024-12-04 06:18:46.785027000, Fcp, 76247, 95, 1055, CPU, 50%, 00%, 00%, 00%, GPU, , MEM, 246068, 262684, N/A, IO, , , , , , , NET, , , , , HUG, 1689, 88, 66
2024-12-04 06:19:23.003823000, Fcp, 76283, 95, 1055, CPU, 52%, 00%, 00%, 00%, GPU, , MEM, 246052, 262652, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:19:38.106924000, Fcp, 76298, 95, 1055, CPU, 79%, 00%, 00%, 00%, GPU, , MEM, 246052, 262652, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:19:40.125414000, Fcp, 76300, 95, 1055, CPU, 56%, 01%, 00%, 00%, GPU, , MEM, 246052, 262652, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:19:54.292844000, Fcp, 76314, 95, 1055, CPU, 86%, 00%, 00%, 00%, GPU, , MEM, 246156, 262944, N/A, IO, , , , , , , NET, , , , , HUG, 1686, 88, 66
2024-12-04 06:19:56.318574000, Fcp, 76316, 95, 1055, CPU, 27%, 00%, 00%, 00%, GPU, , MEM, 246156, 262944, N/A, IO, , , , , , , NET, , , , , HUG, 1686, 88, 66
2024-12-04 06:19:58.324790000, Fcp, 76318, 95, 1055, CPU, 56%, 00%, 00%, 00%, GPU, , MEM, 246156, 262944, N/A, IO, , , , , , , NET, , , , , HUG, 1686, 88, 66
2024-12-04 06:20:01.363995000, Fcp, 76321, 95, 1055, CPU, 86%, 00%, 00%, 00%, GPU, , MEM, 246156, 262944, N/A, IO, , , , , , , NET, , , , , HUG, 1686, 88, 66
2024-12-04 06:20:04.430236000, Fcp, 76324, 95, 1055, CPU, 57%, 00%, 00%, 00%, GPU, , MEM, 246140, 262916, N/A, IO, , , , , , , NET, , , , , HUG, 1686, 88, 66
2024-12-04 06:20:08.456033000, Fcp, 76328, 95, 1055, CPU, 34%, 00%, 00%, 00%, GPU, , MEM, 246140, 262916, N/A, IO, , , , , , , NET, , , , , HUG, 1686, 88, 66
2024-12-04 06:20:12.487707000, Fcp, 76332, 95, 1055, CPU, 11%, 00%, 00%, 00%, GPU, , MEM, 246140, 262916, N/A, IO, , , , , , , NET, , , , , HUG, 1686, 88, 66
2024-12-04 06:20:23.613086000, Fcp, 76343, 95, 1055, CPU, 10%, 01%, 00%, 01%, GPU, , MEM, 246160, 262948, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:20:26.632944000, Fcp, 76346, 95, 1055, CPU, 43%, 00%, 00%, 00%, GPU, , MEM, 246160, 262948, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:20:27.635434000, Fcp, 76347, 95, 1055, CPU, 14%, 01%, 00%, 01%, GPU, , MEM, 246160, 262948, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:20:30.651986000, Fcp, 76350, 95, 1055, CPU, 52%, 00%, 00%, 00%, GPU, , MEM, 246160, 262948, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:20:54.807163000, Fcp, 76375, 95, 1055, CPU, 24%, 00%, 00%, 00%, GPU, , MEM, 246288, 263120, N/A, IO, , , , , , , NET, , , , , HUG, 1688, 88, 66
2024-12-04 06:21:24.061417000, Fcp, 76404, 95, 1055, CPU, 12%, 00%, 00%, 00%, GPU, , MEM, 246268, 263088, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:22:24.637258000, Fcp, 76464, 95, 1055, CPU, 12%, 00%, 00%, 00%, GPU, , MEM, 246836, 263496, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:23:25.225927000, Fcp, 76525, 95, 1055, CPU, 12%, 00%, 00%, 00%, GPU, , MEM, 246840, 263496, N/A, IO, , , , , , , NET, , , , , HUG, 1690, 88, 66
2024-12-04 06:24:25.792386000, Fcp, 76586, 95, 1055, CPU, 22%, 00%, 00%, 00%, GPU, , MEM, 246852, 263496, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 87, 66
2024-12-04 06:25:26.394437000, Fcp, 76646, 95, 1055, CPU, 08%, 00%, 00%, 00%, GPU, , MEM, 246500, 263672, N/A, IO, , , , , , , NET, , , , , HUG, 1689, 88, 66
2024-12-04 06:26:26.940241000, Fcp, 76707, 95, 1055, CPU, 08%, 00%, 00%, 00%, GPU, , MEM, 246156, 262812, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:27:27.492015000, Fcp, 76767, 95, 1055, CPU, 13%, 00%, 00%, 00%, GPU, , MEM, 246088, 262892, N/A, IO, , , , , , , NET, , , , , HUG, 1689, 88, 66
2024-12-04 06:28:28.069221000, Fcp, 76828, 95, 1055, CPU, 22%, 00%, 00%, 00%, GPU, , MEM, 246464, 263244, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:29:28.665411000, Fcp, 76889, 95, 1055, CPU, 09%, 00%, 00%, 00%, GPU, , MEM, 246472, 263244, N/A, IO, , , , , , , NET, , , , , HUG, 1689, 88, 66
2024-12-04 06:30:29.268412000, Fcp, 76949, 95, 1055, CPU, 16%, 00%, 00%, 00%, GPU, , MEM, 246500, 263248, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:31:29.849783000, Fcp, 77010, 95, 1055, CPU, 09%, 00%, 00%, 00%, GPU, , MEM, 246552, 263280, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:32:30.436620000, Fcp, 77070, 95, 1055, CPU, 09%, 01%, 01%, 00%, GPU, , MEM, 246536, 263536, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:32:48.599449000, Fcp, 77088, 95, 1055, CPU, 37%, 00%, 00%, 00%, GPU, , MEM, 246536, 263536, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:32:49.609295000, Fcp, 77090, 95, 1055, CPU, 14%, 00%, 00%, 00%, GPU, , MEM, 246536, 263536, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:33:31.019573000, Fcp, 77131, 95, 1055, CPU, 08%, 00%, 00%, 00%, GPU, , MEM, 246568, 263564, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:34:31.591998000, Fcp, 77191, 95, 1055, CPU, 11%, 00%, 00%, 00%, GPU, , MEM, 245888, 262500, N/A, IO, , , , , , , NET, , , , , HUG, 1689, 88, 66
2024-12-04 06:35:32.201039000, Fcp, 77252, 95, 1055, CPU, 10%, 00%, 00%, 00%, GPU, , MEM, 246888, 263772, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:36:32.778918000, Fcp, 77313, 95, 1055, CPU, 18%, 00%, 00%, 00%, GPU, , MEM, 246900, 263772, N/A, IO, , , , , , , NET, , , , , HUG, 1689, 88, 66
2024-12-04 06:37:33.399391000, Fcp, 77373, 95, 1055, CPU, 09%, 00%, 00%, 00%, GPU, , MEM, 246908, 263776, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:38:33.974646000, Fcp, 77434, 95, 1055, CPU, 12%, 01%, 00%, 00%, GPU, , MEM, 246928, 263800, N/A, IO, , , , , , , NET, , , , , HUG, 1692, 87, 66
2024-12-04 06:39:34.564658000, Fcp, 77494, 95, 1055, CPU, 06%, 00%, 00%, 00%, GPU, , MEM, 246916, 263772, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 87, 66
2024-12-04 06:40:05.866281000, Fcp, 77526, 95, 1055, CPU, 30%, 00%, 00%, 00%, GPU, , MEM, 246916, 263772, N/A, IO, , , , , , , NET, , , , , HUG, 1688, 88, 66
2024-12-04 06:40:07.886234000, Fcp, 77528, 95, 1055, CPU, 08%, 00%, 00%, 00%, GPU, , MEM, 246632, 263772, N/A, IO, , , , , , , NET, , , , , HUG, 1688, 87, 66
2024-12-04 06:40:35.152349000, Fcp, 77555, 95, 1055, CPU, 17%, 00%, 00%, 00%, GPU, , MEM, 246636, 263772, N/A, IO, , , , , , , NET, , , , , HUG, 1689, 88, 66
2024-12-04 06:41:35.776224000, Fcp, 77616, 95, 1055, CPU, 11%, 00%, 00%, 00%, GPU, , MEM, 246792, 263744, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:42:36.358236000, Fcp, 77676, 95, 1055, CPU, 21%, 00%, 00%, 00%, GPU, , MEM, 246744, 263700, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:43:36.961799000, Fcp, 77737, 95, 1055, CPU, 06%, 00%, 00%, 00%, GPU, , MEM, 246748, 263668, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:43:45.049674000, Fcp, 77745, 95, 1055, CPU, 27%, 00%, 00%, 00%, GPU, , MEM, 246748, 263668, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:44:03.257556000, Fcp, 77763, 95, 1055, CPU, 06%, 00%, 00%, 00%, GPU, , MEM, 246768, 263668, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 87, 66
2024-12-04 06:44:37.635729000, Fcp, 77798, 95, 1055, CPU, 05%, 00%, 00%, 00%, GPU, , MEM, 246824, 263700, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:45:38.225228000, Fcp, 77858, 95, 1055, CPU, 04%, 00%, 00%, 00%, GPU, , MEM, 246856, 263700, N/A, IO, , , , , , , NET, , , , , HUG, 1689, 88, 66
2024-12-04 06:46:38.815114000, Fcp, 77919, 95, 1055, CPU, 13%, 00%, 00%, 00%, GPU, , MEM, 246860, 263696, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:47:39.433268000, Fcp, 77979, 95, 1055, CPU, 08%, 00%, 00%, 00%, GPU, , MEM, 246860, 263696, N/A, IO, , , , , , , NET, , , , , HUG, 1689, 88, 66
2024-12-04 06:48:40.056861000, Fcp, 78040, 95, 1055, CPU, 12%, 00%, 00%, 00%, GPU, , MEM, 246888, 263696, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:49:40.662658000, Fcp, 78101, 95, 1055, CPU, 19%, 00%, 00%, 00%, GPU, , MEM, 246320, 262864, N/A, IO, , , , , , , NET, , , , , HUG, 1689, 88, 66
2024-12-04 06:50:41.246835000, Fcp, 78161, 95, 1055, CPU, 09%, 00%, 00%, 00%, GPU, , MEM, 246464, 263124, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:51:41.804549000, Fcp, 78222, 95, 1055, CPU, 09%, 00%, 00%, 00%, GPU, , MEM, 246480, 263272, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:52:42.417669000, Fcp, 78282, 95, 1055, CPU, 14%, 00%, 00%, 00%, GPU, , MEM, 246680, 263420, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:53:43.019910000, Fcp, 78343, 95, 1055, CPU, 07%, 00%, 00%, 00%, GPU, , MEM, 246728, 263484, N/A, IO, , , , , , , NET, , , , , HUG, 1690, 88, 66
2024-12-04 06:54:43.622486000, Fcp, 78404, 95, 1055, CPU, 15%, 01%, 00%, 00%, GPU, , MEM, 246784, 263416, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:55:44.189115000, Fcp, 78464, 95, 1055, CPU, 14%, 00%, 00%, 00%, GPU, , MEM, 246500, 263472, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:56:44.780183000, Fcp, 78525, 95, 1055, CPU, 16%, 00%, 00%, 00%, GPU, , MEM, 246656, 263472, N/A, IO, , , , , , , NET, , , , , HUG, 1689, 88, 66
2024-12-04 06:57:45.360395000, Fcp, 78585, 95, 1055, CPU, 07%, 00%, 00%, 00%, GPU, , MEM, 246684, 263472, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 06:58:45.949452000, Fcp, 78646, 95, 1055, CPU, 11%, 00%, 00%, 00%, GPU, , MEM, 246712, 263472, N/A, IO, , , , , , , NET, , , , , HUG, 1689, 88, 66
2024-12-04 06:59:46.537056000, Fcp, 78706, 95, 1055, CPU, 08%, 00%, 00%, 00%, GPU, , MEM, 246744, 263476, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 07:00:47.128661000, Fcp, 78767, 95, 1055, CPU, 10%, 01%, 00%, 01%, GPU, , MEM, 246776, 263552, N/A, IO, , , , , , , NET, , , , , HUG, 1689, 88, 66
2024-12-04 07:01:31.573445000, Fcp, 78812, 95, 1055, CPU, 32%, 00%, 00%, 00%, GPU, , MEM, 246820, 263528, N/A, IO, , , , , , , NET, , , , , HUG, 1686, 87, 66
2024-12-04 07:01:36.614531000, Fcp, 78817, 95, 1055, CPU, 08%, 00%, 00%, 00%, GPU, , MEM, 246820, 263528, N/A, IO, , , , , , , NET, , , , , HUG, 1686, 88, 66
2024-12-04 07:01:47.727666000, Fcp, 78828, 95, 1055, CPU, 07%, 00%, 00%, 00%, GPU, , MEM, 246820, 263528, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 07:02:39.211775000, Fcp, 78879, 95, 1055, CPU, 34%, 00%, 00%, 00%, GPU, , MEM, 246856, 263556, N/A, IO, , , , , , , NET, , , , , HUG, 1686, 88, 66
2024-12-04 07:02:43.239616000, Fcp, 78883, 95, 1055, CPU, 11%, 00%, 00%, 00%, GPU, , MEM, 246856, 263556, N/A, IO, , , , , , , NET, , , , , HUG, 1686, 88, 66
2024-12-04 07:02:48.299418000, Fcp, 78888, 95, 1055, CPU, 10%, 01%, 00%, 01%, GPU, , MEM, 246856, 263556, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 07:03:48.861937000, Fcp, 78949, 95, 1055, CPU, 14%, 00%, 00%, 00%, GPU, , MEM, 246820, 263496, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 07:04:49.450228000, Fcp, 79009, 95, 1055, CPU, 18%, 01%, 00%, 00%, GPU, , MEM, 246864, 263556, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 07:05:50.008063000, Fcp, 79070, 95, 1055, CPU, 09%, 01%, 00%, 00%, GPU, , MEM, 246260, 262892, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 07:06:50.600740000, Fcp, 79131, 95, 1055, CPU, 16%, 00%, 00%, 00%, GPU, , MEM, 246276, 263040, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 07:07:51.184954000, Fcp, 79191, 95, 1055, CPU, 05%, 00%, 00%, 00%, GPU, , MEM, 246860, 263484, N/A, IO, , , , , , , NET, , , , , HUG, 1689, 87, 66
2024-12-04 07:08:10.379950000, Fcp, 79210, 95, 1535, CPU, 34%, 01%, 00%, 01%, GPU, , MEM, 246828, 263424, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 07:08:12.397031000, Fcp, 79212, 95, 1055, CPU, 13%, 01%, 00%, 00%, GPU, , MEM, 246828, 263424, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 07:08:51.774086000, Fcp, 79252, 95, 1055, CPU, 08%, 00%, 00%, 00%, GPU, , MEM, 246864, 263484, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 07:09:52.381619000, Fcp, 79312, 95, 1055, CPU, 07%, 00%, 00%, 00%, GPU, , MEM, 246924, 263708, N/A, IO, , , , , , , NET, , , , , HUG, 1689, 87, 66
2024-12-04 07:10:51.955127000, Fcp, 79372, 95, 1055, CPU, 32%, 01%, 00%, 00%, GPU, , MEM, 246700, 263712, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 07:10:52.962923000, Fcp, 79373, 95, 1055, CPU, 09%, 00%, 00%, 00%, GPU, , MEM, 246700, 263712, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 07:11:53.572570000, Fcp, 79434, 95, 1055, CPU, 12%, 00%, 00%, 00%, GPU, , MEM, 246908, 263740, N/A, IO, , , , , , , NET, , , , , HUG, 1694, 88, 66
2024-12-04 07:12:34.986201000, Fcp, 79475, 95, 1055, CPU, 36%, 00%, 00%, 00%, GPU, , MEM, 246912, 263716, N/A, IO, , , , , , , NET, , , , , HUG, 1696, 88, 66
2024-12-04 07:12:35.994753000, Fcp, 79476, 95, 1055, CPU, 12%, 00%, 00%, 00%, GPU, , MEM, 246912, 263716, N/A, IO, , , , , , , NET, , , , , HUG, 1696, 88, 66
2024-12-04 07:12:54.166565000, Fcp, 79494, 95, 1055, CPU, 09%, 00%, 00%, 00%, GPU, , MEM, 246944, 263772, N/A, IO, , , , , , , NET, , , , , HUG, 1697, 87, 66
2024-12-04 07:13:54.810672000, Fcp, 79555, 95, 1055, CPU, 23%, 00%, 00%, 00%, GPU, , MEM, 246920, 263704, N/A, IO, , , , , , , NET, , , , , HUG, 1689, 88, 66
2024-12-04 07:14:55.392732000, Fcp, 79615, 95, 1055, CPU, 09%, 00%, 00%, 00%, GPU, , MEM, 246088, 262740, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 07:15:56.018279000, Fcp, 79676, 95, 1055, CPU, 09%, 00%, 00%, 00%, GPU, , MEM, 246944, 263704, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 07:16:56.656119000, Fcp, 79737, 95, 1055, CPU, 14%, 00%, 00%, 00%, GPU, , MEM, 246952, 263704, N/A, IO, , , , , , , NET, , , , , HUG, 1689, 88, 66
2024-12-04 07:17:57.250493000, Fcp, 79797, 95, 1055, CPU, 09%, 00%, 00%, 00%, GPU, , MEM, 246960, 263704, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 07:18:57.866673000, Fcp, 79858, 95, 1055, CPU, 06%, 00%, 00%, 00%, GPU, , MEM, 246980, 263704, N/A, IO, , , , , , , NET, , , , , HUG, 1689, 87, 66
2024-12-04 07:19:16.041952000, Fcp, 79876, 95, 1055, CPU, 27%, 01%, 00%, 00%, GPU, , MEM, 246964, 263672, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 07:19:20.078199000, Fcp, 79880, 95, 1055, CPU, 06%, 00%, 00%, 00%, GPU, , MEM, 246964, 263672, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 07:19:58.492438000, Fcp, 79919, 95, 1055, CPU, 08%, 01%, 00%, 00%, GPU, , MEM, 246980, 263700, N/A, IO, , , , , , , NET, , , , , HUG, 1685, 88, 66
2024-12-04 07:20:59.152687000, Fcp, 79979, 95, 1055, CPU, 19%, 00%, 00%, 00%, GPU, , MEM, 246040, 262548, N/A, IO, , , , , , , NET, , , , , HUG, 1689, 88, 66
2024-12-04 07:21:59.833016000, Fcp, 80040, 95, 1055, CPU, 16%, 00%, 00%, 00%, GPU, , MEM, 246104, 262636, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 07:23:00.489202000, Fcp, 80101, 95, 1055, CPU, 11%, 00%, 00%, 00%, GPU, , MEM, 246880, 263388, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 07:24:01.072454000, Fcp, 80161, 95, 1055, CPU, 10%, 00%, 00%, 00%, GPU, , MEM, 246880, 263360, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 07:25:01.648327000, Fcp, 80222, 95, 1055, CPU, 11%, 00%, 00%, 00%, GPU, , MEM, 246936, 263544, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 07:25:14.781450000, Fcp, 80235, 95, 1055, CPU, 32%, 00%, 00%, 00%, GPU, , MEM, 246936, 263544, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 07:25:18.820957000, Fcp, 80239, 95, 1055, CPU, 11%, 00%, 00%, 00%, GPU, , MEM, 246732, 263544, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 07:26:02.259367000, Fcp, 80282, 95, 1055, CPU, 06%, 00%, 00%, 00%, GPU, , MEM, 246712, 263512, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 07:26:20.441483000, Fcp, 80300, 95, 1055, CPU, 28%, 00%, 00%, 00%, GPU, , MEM, 246728, 263512, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 07:26:27.507549000, Fcp, 80308, 95, 1055, CPU, 06%, 00%, 00%, 00%, GPU, , MEM, 246728, 263512, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 07:27:02.849588000, Fcp, 80343, 95, 1055, CPU, 13%, 00%, 00%, 00%, GPU, , MEM, 246744, 263540, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 07:28:03.429714000, Fcp, 80403, 95, 1055, CPU, 16%, 00%, 00%, 00%, GPU, , MEM, 246792, 263604, N/A, IO, , , , , , , NET, , , , , HUG, 1689, 87, 66
2024-12-04 07:29:04.038017000, Fcp, 80464, 95, 1055, CPU, 10%, 00%, 00%, 00%, GPU, , MEM, 246872, 263604, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 07:30:04.627548000, Fcp, 80525, 95, 1055, CPU, 07%, 00%, 00%, 00%, GPU, , MEM, 246888, 263604, N/A, IO, , , , , , , NET, , , , , HUG, 1689, 88, 66
2024-12-04 07:31:05.241464000, Fcp, 80585, 95, 1055, CPU, 07%, 01%, 00%, 00%, GPU, , MEM, 246916, 263608, N/A, IO, , , , , , , NET, , , , , HUG, 1687, 88, 66
2024-12-04 07:32:05.803899000, Fcp, 80646, 95, 1055, CPU, 07%, 00%, 00%, 00%, GPU, , MEM, 246916, 263608, N/A, IO, , , , , , , NET, , , , , HUG, 1689, 88, 66
2024-12-04 07:32:48.194922000, Fcp, 80688, 95, 1055, CPU, 35%, 00%, 00%, 00%, GPU, , MEM, 246900, 263580, N/A, IO, , , , , , , NET, , , , , HUG, 1686, 88, 66
