2024-12-17 16:22:07.296792000, Fcp, UpTime(s), BuffInfo Count, Buff KB, CPU, CPU Sys, CPU Proc, CPU Proc User, CPU Proc Kernel, GPU, GPU Load, MEM, Mem Work, Mem Virt, Managed Heap, IO, ReadOps Rate, ReadBytes Rate, Read Ticks Rate, WriteOps Rate, WriteBytes Rate, Write Ticks Rate, NET, RxBps1, TxBps1, RxBps2, TxBps2, HUG, Handles, USER objects, GDI Objects
2024-12-19 23:33:12.885204000, Fcp, 198672, 2206, 4699, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 358716, 425104, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-19 23:33:48.215685000, Fcp, 198708, 2206, 4699, CPU, 27%, 00%, 00%, 00%, GPU, , MEM, 358716, 425104, N/A, IO, , , , , , , NET, , , , , HUG, 2282, 137, 94
2024-12-19 23:33:55.269081000, Fcp, 198715, 2206, 4699, CPU, 05%, 00%, 00%, 00%, GPU, , MEM, 358716, 425104, N/A, IO, , , , , , , NET, , , , , HUG, 2282, 137, 94
2024-12-19 23:34:13.385914000, Fcp, 198733, 2206, 4699, CPU, 04%, 00%, 00%, 00%, GPU, , MEM, 358716, 425104, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 137, 94
2024-12-19 23:34:39.602103000, Fcp, 198759, 2206, 4699, CPU, 25%, 00%, 00%, 00%, GPU, , MEM, 358716, 425104, N/A, IO, , , , , , , NET, , , , , HUG, 2284, 137, 94
2024-12-19 23:34:44.648408000, Fcp, 198764, 2206, 4699, CPU, 01%, 00%, 00%, 00%, GPU, , MEM, 358716, 425104, N/A, IO, , , , , , , NET, , , , , HUG, 2284, 136, 94
2024-12-19 23:34:51.725768000, Fcp, 198771, 2206, 4697, CPU, 22%, 00%, 00%, 00%, GPU, , MEM, 358716, 425104, N/A, IO, , , , , , , NET, , , , , HUG, 2284, 137, 94
2024-12-19 23:35:13.901662000, Fcp, 198793, 2206, 4699, CPU, 15%, 00%, 00%, 00%, GPU, , MEM, 358688, 425104, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-19 23:36:14.312733000, Fcp, 198854, 2206, 4699, CPU, 17%, 00%, 00%, 00%, GPU, , MEM, 358692, 425104, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 136, 94
2024-12-19 23:37:14.812023000, Fcp, 198914, 2206, 4699, CPU, 04%, 00%, 00%, 00%, GPU, , MEM, 358708, 425108, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-19 23:37:18.857963000, Fcp, 198918, 2206, 4699, CPU, 26%, 01%, 00%, 00%, GPU, , MEM, 358708, 425108, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-19 23:37:24.909338000, Fcp, 198924, 2206, 4699, CPU, 04%, 00%, 00%, 00%, GPU, , MEM, 358708, 425108, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-19 23:37:39.031180000, Fcp, 198939, 2206, 4699, CPU, 30%, 04%, 01%, 02%, GPU, , MEM, 358708, 425108, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-19 23:37:41.036084000, Fcp, 198941, 2206, 4699, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 358708, 425108, N/A, IO, , , , , , , NET, , , , , HUG, 2282, 137, 94
2024-12-19 23:37:43.059808000, Fcp, 198943, 2206, 4699, CPU, 30%, 01%, 00%, 00%, GPU, , MEM, 358708, 425108, N/A, IO, , , , , , , NET, , , , , HUG, 2282, 137, 94
2024-12-19 23:37:45.078061000, Fcp, 198945, 2206, 4699, CPU, 09%, 00%, 00%, 00%, GPU, , MEM, 358708, 425108, N/A, IO, , , , , , , NET, , , , , HUG, 2282, 137, 94
2024-12-19 23:38:15.275468000, Fcp, 198975, 2206, 4697, CPU, 08%, 00%, 00%, 00%, GPU, , MEM, 358708, 425108, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 137, 94
2024-12-19 23:38:18.282063000, Fcp, 198978, 2206, 4697, CPU, 30%, 02%, 01%, 01%, GPU, , MEM, 358708, 425108, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 137, 94
2024-12-19 23:38:19.289646000, Fcp, 198979, 2206, 4697, CPU, 07%, 00%, 00%, 00%, GPU, , MEM, 358708, 425108, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 137, 94
2024-12-19 23:38:39.453467000, Fcp, 198999, 2206, 4697, CPU, 45%, 04%, 01%, 02%, GPU, , MEM, 358708, 425108, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 137, 94
2024-12-19 23:38:42.489742000, Fcp, 199002, 2206, 4697, CPU, 02%, 00%, 00%, 00%, GPU, , MEM, 358708, 425108, N/A, IO, , , , , , , NET, , , , , HUG, 2284, 137, 94
2024-12-19 23:38:56.564882000, Fcp, 199016, 2206, 4697, CPU, 23%, 02%, 00%, 02%, GPU, , MEM, 358708, 425108, N/A, IO, , , , , , , NET, , , , , HUG, 2284, 137, 94
2024-12-19 23:38:58.582499000, Fcp, 199018, 2206, 4856, CPU, 02%, 00%, 00%, 00%, GPU, , MEM, 358708, 425108, N/A, IO, , , , , , , NET, , , , , HUG, 2285, 137, 94
2024-12-19 23:39:02.626207000, Fcp, 199022, 2206, 4696, CPU, 25%, 00%, 00%, 00%, GPU, , MEM, 358708, 425108, N/A, IO, , , , , , , NET, , , , , HUG, 2284, 136, 94
2024-12-19 23:39:05.649489000, Fcp, 199025, 2206, 4696, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 358708, 425108, N/A, IO, , , , , , , NET, , , , , HUG, 2284, 137, 94
2024-12-19 23:39:11.718547000, Fcp, 199031, 2206, 4696, CPU, 28%, 02%, 01%, 01%, GPU, , MEM, 358708, 425108, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 137, 94
2024-12-19 23:39:15.770585000, Fcp, 199035, 2206, 4696, CPU, 08%, 00%, 00%, 00%, GPU, , MEM, 358708, 425108, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 136, 94
2024-12-19 23:39:18.781304000, Fcp, 199038, 2206, 4696, CPU, 30%, 01%, 00%, 01%, GPU, , MEM, 358708, 425108, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 136, 94
2024-12-19 23:39:22.815720000, Fcp, 199042, 2206, 4696, CPU, 09%, 00%, 00%, 00%, GPU, , MEM, 358688, 425072, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-19 23:40:15.187221000, Fcp, 199095, 2206, 4696, CPU, 33%, 06%, 02%, 03%, GPU, , MEM, 358708, 425108, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-19 23:40:16.189721000, Fcp, 199096, 2206, 4696, CPU, 33%, 04%, 01%, 02%, GPU, , MEM, 358708, 425108, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-19 23:40:19.229216000, Fcp, 199099, 2206, 4696, CPU, 09%, 00%, 00%, 00%, GPU, , MEM, 358708, 425108, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-19 23:40:32.359474000, Fcp, 199112, 2206, 4696, CPU, 30%, 05%, 02%, 03%, GPU, , MEM, 358708, 425108, N/A, IO, , , , , , , NET, , , , , HUG, 2285, 137, 94
2024-12-19 23:40:36.401683000, Fcp, 199116, 2206, 4696, CPU, 06%, 00%, 00%, 00%, GPU, , MEM, 358708, 425108, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-19 23:41:16.765203000, Fcp, 199156, 2206, 4696, CPU, 08%, 00%, 00%, 00%, GPU, , MEM, 358712, 425108, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 137, 94
2024-12-19 23:41:19.795649000, Fcp, 199159, 2206, 4696, CPU, 31%, 00%, 00%, 00%, GPU, , MEM, 358712, 425108, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 137, 94
2024-12-19 23:41:28.894676000, Fcp, 199168, 2206, 4696, CPU, 09%, 00%, 00%, 00%, GPU, , MEM, 358712, 425108, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 137, 94
2024-12-19 23:41:43.011527000, Fcp, 199182, 2206, 4696, CPU, 31%, 00%, 00%, 00%, GPU, , MEM, 358696, 425140, N/A, IO, , , , , , , NET, , , , , HUG, 2282, 137, 94
2024-12-19 23:41:45.038957000, Fcp, 199185, 2206, 4696, CPU, 05%, 00%, 00%, 00%, GPU, , MEM, 358696, 425140, N/A, IO, , , , , , , NET, , , , , HUG, 2282, 137, 94
2024-12-19 23:42:01.172148000, Fcp, 199201, 2206, 4696, CPU, 36%, 04%, 02%, 01%, GPU, , MEM, 358700, 425140, N/A, IO, , , , , , , NET, , , , , HUG, 2282, 137, 94
2024-12-19 23:42:04.195627000, Fcp, 199204, 2206, 4696, CPU, 09%, 00%, 00%, 00%, GPU, , MEM, 358700, 425140, N/A, IO, , , , , , , NET, , , , , HUG, 2282, 137, 94
2024-12-19 23:42:17.294177000, Fcp, 199217, 2206, 4696, CPU, 36%, 00%, 00%, 00%, GPU, , MEM, 358716, 425168, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-19 23:42:19.307928000, Fcp, 199219, 2206, 4696, CPU, 15%, 00%, 00%, 00%, GPU, , MEM, 358716, 425168, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-19 23:43:17.786006000, Fcp, 199277, 2206, 4696, CPU, 07%, 00%, 00%, 00%, GPU, , MEM, 358716, 425168, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 137, 94
2024-12-19 23:43:43.985831000, Fcp, 199303, 2206, 4696, CPU, 32%, 03%, 00%, 02%, GPU, , MEM, 358716, 425168, N/A, IO, , , , , , , NET, , , , , HUG, 2284, 137, 94
2024-12-19 23:43:45.992495000, Fcp, 199305, 2206, 4696, CPU, 06%, 00%, 00%, 00%, GPU, , MEM, 358716, 425168, N/A, IO, , , , , , , NET, , , , , HUG, 2284, 137, 94
2024-12-19 23:43:59.077194000, Fcp, 199319, 2206, 4696, CPU, 33%, 04%, 01%, 02%, GPU, , MEM, 358696, 425132, N/A, IO, , , , , , , NET, , , , , HUG, 2282, 137, 94
2024-12-19 23:44:01.100626000, Fcp, 199321, 2206, 4696, CPU, 05%, 00%, 00%, 00%, GPU, , MEM, 358696, 425132, N/A, IO, , , , , , , NET, , , , , HUG, 2282, 137, 94
2024-12-19 23:44:18.228217000, Fcp, 199338, 2206, 4696, CPU, 02%, 00%, 00%, 00%, GPU, , MEM, 358716, 425168, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-19 23:44:42.377913000, Fcp, 199362, 2206, 4696, CPU, 23%, 01%, 00%, 01%, GPU, , MEM, 358716, 425168, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-19 23:45:12.644191000, Fcp, 199392, 2206, 4696, CPU, 02%, 00%, 00%, 00%, GPU, , MEM, 358924, 425196, N/A, IO, , , , , , , NET, , , , , HUG, 2285, 136, 94
2024-12-19 23:45:18.687481000, Fcp, 199398, 2206, 4696, CPU, 12%, 00%, 00%, 00%, GPU, , MEM, 358908, 425168, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 137, 94
2024-12-19 23:45:19.689461000, Fcp, 199399, 2206, 4696, CPU, 39%, 04%, 03%, 01%, GPU, , MEM, 358908, 425168, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 137, 94
2024-12-19 23:45:20.703422000, Fcp, 199400, 2206, 4696, CPU, 15%, 00%, 00%, 00%, GPU, , MEM, 358908, 425168, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 137, 94
2024-12-19 23:46:19.176791000, Fcp, 199459, 2206, 4696, CPU, 16%, 01%, 00%, 00%, GPU, , MEM, 358912, 425172, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-19 23:46:25.232949000, Fcp, 199465, 2206, 4696, CPU, 38%, 05%, 03%, 01%, GPU, , MEM, 358912, 425172, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-19 23:46:27.247461000, Fcp, 199467, 2206, 4696, CPU, 11%, 00%, 00%, 00%, GPU, , MEM, 358912, 425172, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 136, 94
2024-12-19 23:46:43.374442000, Fcp, 199483, 2206, 4696, CPU, 38%, 02%, 01%, 00%, GPU, , MEM, 358912, 425172, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-19 23:46:44.389043000, Fcp, 199484, 2206, 4696, CPU, 11%, 00%, 00%, 00%, GPU, , MEM, 358912, 425172, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-19 23:47:19.678439000, Fcp, 199519, 2206, 4696, CPU, 10%, 00%, 00%, 00%, GPU, , MEM, 358912, 425172, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 137, 94
2024-12-19 23:48:08.015577000, Fcp, 199567, 2206, 4696, CPU, 31%, 04%, 01%, 03%, GPU, , MEM, 358912, 425172, N/A, IO, , , , , , , NET, , , , , HUG, 2284, 137, 94
2024-12-19 23:48:14.065295000, Fcp, 199574, 2206, 4696, CPU, 08%, 00%, 00%, 00%, GPU, , MEM, 359508, 425172, N/A, IO, , , , , , , NET, , , , , HUG, 2284, 137, 94
2024-12-19 23:48:20.092659000, Fcp, 199580, 2206, 4696, CPU, 11%, 00%, 00%, 00%, GPU, , MEM, 359512, 425136, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-19 23:49:20.520350000, Fcp, 199640, 2206, 4696, CPU, 15%, 00%, 00%, 00%, GPU, , MEM, 361392, 427032, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-19 23:50:17.999605000, Fcp, 199697, 2206, 4696, CPU, 36%, 04%, 01%, 03%, GPU, , MEM, 362376, 428828, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 137, 94
2024-12-19 23:50:21.026783000, Fcp, 199701, 2206, 4696, CPU, 15%, 00%, 00%, 00%, GPU, , MEM, 362472, 428892, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 137, 94
2024-12-19 23:51:21.530926000, Fcp, 199761, 2206, 4696, CPU, 16%, 01%, 00%, 00%, GPU, , MEM, 364352, 430756, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-19 23:52:22.009435000, Fcp, 199821, 2206, 4696, CPU, 05%, 00%, 00%, 00%, GPU, , MEM, 358752, 425112, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 137, 94
2024-12-19 23:52:44.154543000, Fcp, 199844, 2206, 4696, CPU, 29%, 01%, 01%, 00%, GPU, , MEM, 358752, 425112, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 137, 94
2024-12-19 23:52:47.179481000, Fcp, 199847, 2206, 4696, CPU, 05%, 00%, 00%, 00%, GPU, , MEM, 358732, 425076, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-19 23:52:53.206395000, Fcp, 199853, 2206, 4696, CPU, 28%, 07%, 02%, 04%, GPU, , MEM, 358732, 425076, N/A, IO, , , , , , , NET, , , , , HUG, 2282, 137, 94
2024-12-19 23:52:54.207830000, Fcp, 199854, 2206, 4696, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 358732, 425076, N/A, IO, , , , , , , NET, , , , , HUG, 2282, 137, 94
2024-12-19 23:53:20.412323000, Fcp, 199880, 2206, 4696, CPU, 26%, 00%, 00%, 00%, GPU, , MEM, 358752, 425112, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-19 23:53:22.415333000, Fcp, 199882, 2206, 4696, CPU, 10%, 00%, 00%, 00%, GPU, , MEM, 358752, 425112, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-19 23:53:42.561044000, Fcp, 199902, 2206, 4696, CPU, 37%, 02%, 00%, 01%, GPU, , MEM, 358752, 425112, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-19 23:53:45.592033000, Fcp, 199905, 2206, 4696, CPU, 16%, 00%, 00%, 00%, GPU, , MEM, 358752, 425112, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-19 23:54:22.816728000, Fcp, 199942, 2206, 4696, CPU, 19%, 00%, 00%, 00%, GPU, , MEM, 358752, 425112, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 137, 94
2024-12-19 23:55:23.297036000, Fcp, 200003, 2206, 4696, CPU, 31%, 05%, 02%, 02%, GPU, , MEM, 358752, 425112, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-19 23:55:25.304836000, Fcp, 200005, 2206, 4696, CPU, 02%, 00%, 00%, 00%, GPU, , MEM, 358752, 425112, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-19 23:55:40.420010000, Fcp, 200020, 2206, 4696, CPU, 32%, 03%, 02%, 01%, GPU, , MEM, 358752, 425112, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 136, 94
2024-12-19 23:55:46.478715000, Fcp, 200026, 2206, 4696, CPU, 00%, 00%, 00%, 00%, GPU, , MEM, 358752, 425112, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-19 23:55:49.510479000, Fcp, 200029, 2206, 4696, CPU, 25%, 00%, 00%, 00%, GPU, , MEM, 358752, 425112, N/A, IO, , , , , , , NET, , , , , HUG, 2282, 137, 94
2024-12-19 23:55:56.537196000, Fcp, 200036, 2206, 4696, CPU, 04%, 00%, 00%, 00%, GPU, , MEM, 358752, 425112, N/A, IO, , , , , , , NET, , , , , HUG, 2282, 137, 94
2024-12-19 23:56:23.745994000, Fcp, 200063, 2206, 4696, CPU, 19%, 00%, 00%, 00%, GPU, , MEM, 358752, 425112, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 137, 94
2024-12-19 23:57:24.195316000, Fcp, 200124, 2206, 4696, CPU, 06%, 00%, 00%, 00%, GPU, , MEM, 358752, 425112, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-19 23:57:43.327577000, Fcp, 200143, 2206, 4696, CPU, 30%, 00%, 00%, 00%, GPU, , MEM, 358752, 425112, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-19 23:57:47.380638000, Fcp, 200147, 2206, 4696, CPU, 07%, 00%, 00%, 00%, GPU, , MEM, 358752, 425112, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-19 23:58:24.587959000, Fcp, 200184, 2206, 4696, CPU, 05%, 00%, 00%, 00%, GPU, , MEM, 358752, 425112, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 137, 94
2024-12-19 23:58:39.671667000, Fcp, 200199, 2206, 4696, CPU, 35%, 04%, 02%, 02%, GPU, , MEM, 358752, 425112, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 137, 94
2024-12-19 23:58:41.679076000, Fcp, 200201, 2206, 4696, CPU, 08%, 00%, 00%, 00%, GPU, , MEM, 358752, 425112, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 137, 94
2024-12-19 23:58:48.719428000, Fcp, 200208, 2206, 4696, CPU, 32%, 03%, 01%, 01%, GPU, , MEM, 358752, 425112, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 137, 94
2024-12-19 23:58:50.739048000, Fcp, 200210, 2206, 4696, CPU, 07%, 00%, 00%, 00%, GPU, , MEM, 358752, 425112, N/A, IO, , , , , , , NET, , , , , HUG, 2284, 137, 94
2024-12-19 23:58:58.781643000, Fcp, 200218, 2206, 4856, CPU, 38%, 04%, 01%, 03%, GPU, , MEM, 358752, 425112, N/A, IO, , , , , , , NET, , , , , HUG, 2284, 137, 94
2024-12-19 23:58:59.785307000, Fcp, 200219, 2206, 4696, CPU, 12%, 00%, 00%, 00%, GPU, , MEM, 358752, 425112, N/A, IO, , , , , , , NET, , , , , HUG, 2284, 137, 94
2024-12-19 23:59:24.962601000, Fcp, 200244, 2206, 4696, CPU, 09%, 00%, 00%, 00%, GPU, , MEM, 358752, 425112, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 136, 94
2024-12-20 00:00:25.416487000, Fcp, 200305, 2206, 4696, CPU, 07%, 00%, 00%, 00%, GPU, , MEM, 358752, 425108, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-20 00:00:40.561148000, Fcp, 200320, 2206, 4696, CPU, 48%, 00%, 00%, 00%, GPU, , MEM, 358752, 425108, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-20 00:00:41.565767000, Fcp, 200321, 2206, 4696, CPU, 22%, 01%, 00%, 01%, GPU, , MEM, 358752, 425108, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 136, 94
2024-12-20 00:01:25.937192000, Fcp, 200365, 2206, 4696, CPU, 18%, 00%, 00%, 00%, GPU, , MEM, 358752, 425108, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 137, 94
2024-12-20 00:02:26.540126000, Fcp, 200426, 2206, 4696, CPU, 15%, 00%, 00%, 00%, GPU, , MEM, 358752, 425108, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-20 00:03:27.146260000, Fcp, 200487, 2206, 4696, CPU, 10%, 00%, 00%, 00%, GPU, , MEM, 358752, 425108, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 137, 94
2024-12-20 00:03:57.437931000, Fcp, 200517, 2206, 4696, CPU, 31%, 03%, 01%, 01%, GPU, , MEM, 358716, 425048, N/A, IO, , , , , , , NET, , , , , HUG, 2282, 137, 94
2024-12-20 00:04:00.465912000, Fcp, 200520, 2206, 4696, CPU, 10%, 00%, 00%, 00%, GPU, , MEM, 358716, 425048, N/A, IO, , , , , , , NET, , , , , HUG, 2282, 137, 94
2024-12-20 00:04:21.672250000, Fcp, 200541, 2206, 4696, CPU, 36%, 02%, 01%, 00%, GPU, , MEM, 358736, 425080, N/A, IO, , , , , , , NET, , , , , HUG, 2282, 137, 94
2024-12-20 00:04:24.709615000, Fcp, 200544, 2206, 4696, CPU, 12%, 00%, 00%, 00%, GPU, , MEM, 358756, 425112, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-20 00:04:27.750177000, Fcp, 200547, 2206, 4696, CPU, 24%, 00%, 00%, 00%, GPU, , MEM, 358756, 425112, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-20 00:04:48.912884000, Fcp, 200568, 2206, 4696, CPU, 02%, 00%, 00%, 00%, GPU, , MEM, 358756, 425112, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-20 00:04:56.002084000, Fcp, 200575, 2206, 4696, CPU, 24%, 00%, 00%, 00%, GPU, , MEM, 358760, 425176, N/A, IO, , , , , , , NET, , , , , HUG, 2282, 137, 94
2024-12-20 00:05:03.082767000, Fcp, 200583, 2206, 4696, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 358696, 425176, N/A, IO, , , , , , , NET, , , , , HUG, 2282, 137, 94
2024-12-20 00:05:08.157441000, Fcp, 200588, 2206, 4696, CPU, 34%, 01%, 00%, 01%, GPU, , MEM, 358696, 425176, N/A, IO, , , , , , , NET, , , , , HUG, 2282, 137, 94
2024-12-20 00:05:10.165475000, Fcp, 200590, 2206, 4696, CPU, 10%, 00%, 00%, 00%, GPU, , MEM, 358696, 425176, N/A, IO, , , , , , , NET, , , , , HUG, 2282, 137, 94
2024-12-20 00:05:28.323862000, Fcp, 200608, 2206, 4696, CPU, 18%, 00%, 00%, 00%, GPU, , MEM, 358700, 425176, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 137, 94
2024-12-20 00:06:09.672261000, Fcp, 200649, 2206, 4696, CPU, 41%, 05%, 02%, 03%, GPU, , MEM, 358700, 425176, N/A, IO, , , , , , , NET, , , , , HUG, 2284, 137, 94
2024-12-20 00:06:10.674601000, Fcp, 200650, 2206, 4696, CPU, 13%, 00%, 00%, 00%, GPU, , MEM, 358684, 425140, N/A, IO, , , , , , , NET, , , , , HUG, 2282, 137, 94
2024-12-20 00:06:28.848422000, Fcp, 200668, 2206, 4696, CPU, 09%, 00%, 00%, 00%, GPU, , MEM, 358704, 425176, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-20 00:06:34.907821000, Fcp, 200674, 2206, 4696, CPU, 31%, 01%, 00%, 00%, GPU, , MEM, 358704, 425176, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-20 00:06:44.988950000, Fcp, 200684, 2206, 4696, CPU, 03%, 00%, 00%, 00%, GPU, , MEM, 358704, 425176, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-20 00:06:51.048812000, Fcp, 200691, 2206, 4696, CPU, 24%, 00%, 00%, 00%, GPU, , MEM, 358704, 425176, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-20 00:07:08.224508000, Fcp, 200708, 2206, 4696, CPU, 02%, 00%, 00%, 00%, GPU, , MEM, 358704, 425176, N/A, IO, , , , , , , NET, , , , , HUG, 2282, 137, 94
2024-12-20 00:07:26.422199000, Fcp, 200726, 2206, 4696, CPU, 33%, 03%, 01%, 01%, GPU, , MEM, 358704, 425176, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 137, 94
2024-12-20 00:07:29.449012000, Fcp, 200729, 2206, 4696, CPU, 08%, 00%, 00%, 00%, GPU, , MEM, 358704, 425176, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 137, 94
2024-12-20 00:07:36.513247000, Fcp, 200736, 2206, 4696, CPU, 29%, 00%, 00%, 00%, GPU, , MEM, 358704, 425176, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 136, 94
2024-12-20 00:07:39.542450000, Fcp, 200739, 2206, 4696, CPU, 08%, 00%, 00%, 00%, GPU, , MEM, 358704, 425176, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 137, 94
2024-12-20 00:08:10.796532000, Fcp, 200770, 2206, 4696, CPU, 33%, 02%, 01%, 01%, GPU, , MEM, 358720, 425176, N/A, IO, , , , , , , NET, , , , , HUG, 2284, 137, 94
2024-12-20 00:08:11.808452000, Fcp, 200771, 2206, 4696, CPU, 11%, 00%, 00%, 00%, GPU, , MEM, 358720, 425176, N/A, IO, , , , , , , NET, , , , , HUG, 2284, 137, 94
2024-12-20 00:08:29.909723000, Fcp, 200789, 2206, 4696, CPU, 18%, 01%, 00%, 00%, GPU, , MEM, 358704, 425144, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-20 00:09:30.516942000, Fcp, 200850, 2206, 4696, CPU, 14%, 00%, 00%, 00%, GPU, , MEM, 358724, 425176, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 136, 94
2024-12-20 00:10:31.088229000, Fcp, 200911, 2206, 4696, CPU, 05%, 00%, 00%, 00%, GPU, , MEM, 358724, 425176, N/A, IO, , , , , , , NET, , , , , HUG, 2283, 137, 94
2024-12-20 00:10:51.283650000, Fcp, 200931, 2206, 4696, CPU, 27%, 00%, 00%, 00%, GPU, , MEM, 358704, 425140, N/A, IO, , , , , , , NET, , , , , HUG, 2281, 137, 94
2024-12-20 00:10:58.357809000, Fcp, 200938, 2206, 4696, CPU, 06%, 00%, 00%, 00%, GPU, , MEM, 358704, 425140, N/A, IO, , , , , , , NET, , , , , HUG, 2282, 137, 94
2024-12-20 00:11:06.421045000, Fcp, 200946, 2206, 4696, CPU, 30%, 01%, 01%, 00%, GPU, , MEM, 358704, 425140, N/A, IO, , , , , , , NET, , , , , HUG, 2282, 136, 94
